Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
ZANDER PLANNING LTD;EH3 8HA;71112;71112;
HERMITAGE ENVIRONMENTAL PLANNING AND LANDSCAPE ARCHITECTURE LIMITED;EH10 6DD;71112;71112;
FUNCTION CONTROL LTD;EH20 9LZ;71111;71111;
MICHAEL LAURIE ARCHITECTS LTD;EH16 5JB;71111;71111;
CKY DESIGN LIMITED;EH1 3QB;71111;71111;
FOURWARD DESIGN LTD;EH26 9EP;71111;71111;
FOURWARD ARCHITECTURE & MASTERPLANNING LTD;EH26 9EP;71111;71111;
TAYLOR ARCHITECTURE & URBANISM LTD;EH6 7BD;71112;71112;
CALUM DUNCAN ARCHITECTS LTD;EH9 1DA;71111;71111;
TIMBER DESIGN INITIATIVES LIMITED;EH3 8HX;71111;71111;
HELEN LUCAS ARCHITECTS LIMITED;EH1 2BB;71111;71111;www.helenlucas.co.uk
CHRIS MATSON LIMITED;EH22 1JQ;71111;71111;
HENDERSON DROLLINGER ARCHITECTS LTD.;EH10 4HP;71111;71111;
EDINBURGH ARCHITECTS LTD.;EH49 7EJ;71111;71111;
DRAFTING SERVICES LTD;EH16 4HS;71111;71111;
NEW CHAPTER (ALBA) LIMITED;EH16 5LL;41100;"41100
41202
46130
71111";
BENJAMIN TINDALL ARCHITECTURE LIMITED;EH3 6NL;71111;71111;
YOUNG PLANNING AND ENERGY CONSENTING LIMITED;EH2 4AT;71112;71112;
REID1199 LTD;EH30 9TY;71111;71111;
IAN FORBES ARCHITECT LTD.;EH30 9JP;71111;71111;
DRD ARCHITECTS LTD;EH6 6DN;71111;71111;
META ARCHITECTURE LIMITED;EH1 3QB;71111;71111;www.metaarchitecture.co.uk
:THATSTUDIO CHARTERED ARCHITECTS LTD;EH49 7AQ;71111;71111;
ARCHITECTURAL BUILDING DESIGN CONSULTANTS LTD;EH3 7SQ;71111;71111;www.abcarchitecture.co.uk
INDUSTRIAL NATURE LTD;EH16 5ER;23690;"23690
41100
71111
74901";
CIVIC SOUP COMMUNITY INTEREST COMPANY;EH7 4LA;71112;"71112
88990
90030";
R2 DRAUGHTING SERVICES LTD;EH33 2QN;71111;71111;
3DREID SCOTLAND LIMITED;EH2 3BN;71111;71111;www.3dreid.com
MCGREGOR TRAFFIC SOLUTIONS LTD;EH54 7EN;68100;"68100
68209
71112
71122";
MORGAN MCDONNELL GROUP LIMITED;EH1 1ND;71111;71111;
EDIBLE ESTATES CIC;EH7 5QY;71112;71112;
DIBDIN DESIGN & HERITAGE LTD;EH9 1PX;71111;71111;
STUDIO NIRO LTD;EH6 6AL;71111;71111;
KEVIN MACKENZIE ARCHITECTURE AND DESIGN LTD;EH41 3JX;71111;71111;
AYRA SEREN LIMITED;EH2 4AD;41100;"41100
41202
43999
71111";
BUD ARCHITECTURE LIMITED;EH12 9RG;71111;71111;
KUBE SOLUTIONS LIMITED;EH29 9FF;71111;71111;
CREATE + LTD;EH10 7DU;71111;71111;
DUGALD SKENE ARCHITECTURE LTD;EH15 3ND;71111;71111;
STEWART HISTORIC PROPERTY ADVICE LTD.;EH3 5BW;63990;"63990
71111";
MATRIX ADVANCED NDT INSPECTION SERVICES LIMITED;EH3 6AD;41100;"41100
59112
71111
71129";
KYLA MARTIN ARCHITECTURAL SERVICES LTD;EH9 1QW;71111;71111;
MILL ARCHITECTS LIMITED;EH30 9TS;71111;71111;
BAPTIE DESIGN LIMITED;EH35 5JE;71111;"71111
74100";
HERITAGE 8 LTD;EH14 1TJ;71111;"71111
85520";
HUNTER PLANNING LTD;EH53 0RF;41100;"41100
71112";
GREIG PENNY ARCHITECTURE LTD;EH11 1PD;71111;71111;
SMA CONSTRUCTION SERVICES LTD;EH54 7DE;71111;71111;
IZAT ARUNDELL LIMITED;EH7 5JB;71111;71111;
URBAN DESIGN (EAST LOTHIAN) LIMITED;EH21 6EG;71111;71111;
THE DEVELOPMENT DESK LTD;EH42 1SJ;71111;71111;
NICOL URBAN DESIGN LIMITED;EH54 8SY;71112;"71112
71129";
IAM ARC LTD;EH10 6SW;71111;71111;
56THREE GROUP LTD;EH2 4QG;71111;71111;
JOHN CURRY ARCHITECTURE LTD;EH3 6RE;71111;71111;
AOP ASSOCIATES LTD;EH17 8UF;41100;"41100
71111
71122
71129";
ATHENA PLANNING & DEVELOPMENT LIMITED;EH3 6RE;41100;"41100
71112";
WE ARE GLM LIMITED;EH3 8JB;71111;71111;
FRASER/LIVINGSTONE ARCHITECTS LIMITED;EH1 2BB;71111;71111;
GARY ORMISTON GARDEN DESIGNER LTD;EH3 6RE;71112;"71112
81300";
JONES ROBBINS LTD;EH32 0SD;71111;71111;
DAVID BELL PLANNING LTD;EH1 2AE;71112;71112;
FRACTAL CO. LTD;EH7 4GD;71111;71111;
8 DARNAWAY STREET LIMITED;EH3 6BG;71111;71111;
ZONE ARCHITECTS LIMITED;EH5 1HD;71111;71111;
WILLEM ZWART CONTRACTING SERVICES LTD;EH14 7AY;71111;"71111
74100";
DIRLETON COMMUNITY LAND COMPANY;EH39 5EA;71112;71112;
TI DESIGN LTD;EH32 0RG;71111;71111;
PAUL KENNY ARCHITECT LTD;EH14 5RE;71111;71111;
FERNANDES BINNS ARCHITECTS LTD;EH8 7DQ;71111;71111;
