Company name;Postcode;Primary UK SIC (2007) code;All UK SIC (2007) codes;Website
SENSEC LIMITED;EH8 7SX;62020;62020;
DYNIV SYSTEMS LTD;EH3 6RE;58290;"58290
62090";
PH BARCLAY LIMITED;EH6 6ED;62020;62020;
VENUS TECHNOLOGIES UK LIMITED;EH14 2AE;62020;62020;
JUPITER INFOLOGIC LIMITED;EH11 1QZ;62020;62020;
NUMBERTELLING LTD;EH3 9DR;62020;"62020
63110
63990";
ADAGO SOLUTIONS LIMITED;EH3 9FL;62012;62012;www.signumaudio.com
MARK IT CONSULTANCY SERVICES LIMITED;EH10 5RX;62020;62020;
GADDHYAN CONSULTING LIMITED;EH7 4FA;62020;62020;
DIGITAL HARMONEY LTD;EH7 5HS;62020;62020;
NETANALYTICS LIMITED;EH2 3JG;62020;62020;
NOVUM AIGLE LTD;EH14 5ER;62020;62020;
THIRTEEN2 LIMITED;EH7 5JX;62020;62020;
QUORUM CYBER SECURITY LIMITED;EH2 4AD;62020;"62020
62090";
BINARY SOFTWARE SOLUTIONS LTD;EH7 4DR;62020;62020;
DIVI TECH SOLUTIONS LIMITED;EH12 9LN;62020;62020;
G3 CARDTECH LTD;EH1 2AE;62020;62020;
AMIQUS RESOLUTION LIMITED;EH12 5HD;62012;62012;www.amiqus.co
CODEPUNK LTD;EH10 5SL;62012;62012;
ENTERPRISE WEB ARCHITECTURE LIMITED;EH10 4RB;62020;62020;
CLINICAL IT LTD;EH10 7AF;62012;"62012
86101
86210";
IM SOFTWARE TESTING LIMITED;EH1 3NT;62012;62012;
MURDOCH TECHNOLOGY LTD;EH10 5LZ;62012;62012;
CREATE DOT EDIT LTD;EH54 6JN;62020;62020;
BOREALIS SOFTWARE SOLUTIONS LTD;EH6 7EL;62020;62020;
PRAGUEMATICA LTD;EH4 5LQ;62012;62012;
COLDRACH CONSULTING LIMITED;EH49 7PL;62020;62020;
HYBRID TECHNOLOGY LTD;EH12 9LP;62020;62020;
EPUTAR LTD;EH39 4RR;62020;"62020
69202
70229";www.plusboxhub.com
DA DIGITAL LIMITED;EH15 2HP;62020;62020;
JAYMATARA CONSULTANCY LTD;EH9 1JT;62020;62020;
GORDON MCSORLEY CONSULTING LTD;EH32 0TP;62020;62020;
PARETO SOLUTIONS LTD;EH11 2EB;62012;62012;
ILEANA FLOREZ LTD;EH4 3LD;62020;62020;
MITCHELL ASSOCIATES CONSULTING LTD;EH48 2UJ;62020;62020;
RM TESTING SOLUTIONS LTD;EH54 8AU;62020;62020;
AGL TECH CONSULTING LTD;EH11 2TY;62020;62020;
CSR GLOBAL LIMITED;EH12 9JE;62012;"62012
62020
62030
62090";
FEW TOUCH LIMITED;EH54 7DE;62012;62012;
MAD THUNDER LIMITED;EH17 8WD;62020;62020;
NULLMIGHTY LTD.;EH3 8UL;62012;62012;www.nullmighty.com
RUBICONE LTD;EH7 4QU;66110;"62020
66110";
CFSG CONSULTING LTD;EH54 6FT;62020;62020;
A P WILLS CONSULTING LTD;EH45 9NA;62020;62020;
KYPRI LTD.;EH2 4HQ;62012;"62012
62090";
METRIC YARD LIMITED;EH47 9AU;62020;62020;
RY IT LTD;EH14 1AG;62020;62020;
WISHING WELL CORPORATION LTD;EH54 7DE;62020;62020;
NAREMBURN CONSULTANCY LIMITED;EH15 1JX;62020;62020;
AJDIT LIMITED;EH7 6UF;62020;62020;
ADANISH IT LTD;EH19 3JL;62020;62020;
BLUE LIT LIMITED;EH20 9BQ;62020;62020;
TALKING COUCH LIMITED;EH11 1EH;62012;62012;
FORTH SOFTWARE LTD;EH3 6RE;62012;62012;
PORTER SOFTWARE LIMITED;EH7 4PN;62012;62012;
SAAS CLOUD CONSULTING LTD;EH10 7EW;62020;62020;
JP ASSOCIATES CONSULTANCY LIMITED;EH54 9DT;62020;62020;
TIGH GEAL LIMITED;EH30 9DA;62020;62020;
ANTREG TECHNOLOGIES LTD;EH14 5RN;62020;62020;
MYOT SOLUTIONS LIMITED;EH49 6AW;62020;62020;
HYPERIAL STUDIO LTD;EH4 2BP;62020;62020;www.hyperialstudio.com
OLD CASTLE CONSULTING LIMITED;EH54 7DE;62020;62020;
CLOUDFIRE SERVICES LIMITED;EH14 5AZ;62020;62020;
MCEWAN CREATIVE ENGINEERING LTD;EH16 5JH;62012;62012;
SQUADSCOUT LIMITED;EH12 5HD;62012;62012;
DAS-TECH LTD;EH16 6DZ;62020;62020;
FRASIO LIMITED;EH10 6UR;62020;62020;
SK VALAND CONSULTING LIMITED;EH3 5AE;62020;62020;
SAKAMADA LTD;EH49 6PS;62020;62020;
M ARSHAD LIMITED;EH48 1AS;62020;62020;
AVS IT LIMITED;EH7 6FB;62012;62012;
MAYVILLE CONSULTING LIMITED;EH5 3DB;62020;62020;
MKEIGHTLEY LIMITED;EH39 4RD;62020;62020;
NORPRO CONSULTANCY LIMITED;EH1 2DP;62020;62020;
MS TEST ANALYST LTD;EH47 0EN;62020;62020;
ELIOR IT LTD;EH17 8TU;62012;62012;
PENTOP LIMITED;EH14 5PB;62012;62012;
ADVANCED DATA TECHNOLOGY LTD;EH12 8PT;62020;62020;
SAMAN CONSULTANCY LIMITED;EH1 3HP;62020;62020;
DANIEL CLIFTON CONSULTING LIMITED;EH55 8QD;62020;62020;
DATABASE SOLUTIONS LIMITED;EH52 6WQ;62020;"62020
62090";
SMART ELEMENTS LIMITED;EH54 7DE;62020;62020;
